PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202013,30SEP20,01APR20,31MAR21,371,Nuclear Medicine,39,39,20,19,19,39,0,3288,2728,81,1264,1464,1
202013,30SEP20,01APR20,31MAR21,400,Neurology,12630,10661,4728,7902,7511,10809,1793,184772,134503,12859,39006,94777,1
202013,30SEP20,01APR20,31MAR21,401,Clinical Neuro-physiology,156,154,41,115,115,154,1,20305,16326,1627,15025,1301,1
202013,30SEP20,01APR20,31MAR21,410,Rheumatology,12046,10951,1485,10561,10107,11427,316,259069,185834,14862,29725,156102,1
202013,30SEP20,01APR20,31MAR21,420,Paediatrics,57298,9748,53705,3593,2745,53745,43719,193559,142834,15158,58904,83793,1
202013,30SEP20,01APR20,31MAR21,421,Paediatric Neurology,997,791,375,622,532,924,139,10647,7696,757,1896,5800,1
202013,30SEP20,01APR20,31MAR21,422,Neonatology,13831,5157,13822,9,8,10821,641,7521,5946,441,1988,3958,1
202013,30SEP20,01APR20,31MAR21,424,Well Babies,34654,1374,34651,3,3,34314,271,9797,7410,499,2015,5395,1
202013,30SEP20,01APR20,31MAR21,430,Geriatric Medicine,71599,21942,70372,1227,831,25030,22454,38233,28193,1837,12336,15857,1
202013,30SEP20,01APR20,31MAR21,450,Dental Medicine Specialties,226,217,10,216,209,225,2,8663,6103,829,1758,4093,1
202013,30SEP20,01APR20,31MAR21,460,Medical Ophthalmology,579,574,1,578,573,579,0,9630,6612,840,1001,5611,1
202013,30SEP20,01APR20,31MAR21,499,"Non-UK Provider; specialty function not known, treatment mainly medical",47,0,47,0,0,47,47,,,,,,
202013,30SEP20,01APR20,31MAR21,501,Obstetrics,78037,45410,77208,829,764,75242,1507,359208,295894,18510,78821,217072,1
202013,30SEP20,01APR20,31MAR21,502,Gynaecology,35968,23805,22552,13416,12077,34510,14605,352314,262503,20961,121154,141349,1
202013,30SEP20,01APR20,31MAR21,503,Gynaecological Oncology,1586,1397,1164,422,396,1471,114,25678,19704,1327,7671,12033,1
202013,30SEP20,01APR20,31MAR21,560,Midwife episode,18352,8144,18351,1,1,17995,460,297939,243175,15367,53622,189553,1
202013,30SEP20,01APR20,31MAR21,650,Physiotherapy,43,36,10,33,33,41,4,327567,268872,26414,83893,183366,1
202013,30SEP20,01APR20,31MAR21,651,Occupational Therapy,,,,,,,,43987,36563,3372,12517,23868,1
202013,30SEP20,01APR20,31MAR21,652,Speech and Language Therapy,,,,,,,,18757,16408,644,3230,13168,1
202013,30SEP20,01APR20,31MAR21,653,Podiatry,142,137,4,138,135,141,2,59554,48982,3074,7257,39130,1
202013,30SEP20,01APR20,31MAR21,654,Dietetics,3,1,2,1,0,3,0,63744,53516,4394,14624,38580,1
202013,30SEP20,01APR20,31MAR21,655,Orthoptics,3,2,2,1,1,3,1,47815,31284,5763,6614,24670,1
202013,30SEP20,01APR20,31MAR21,656,Clinical Psychology,3,1,2,1,1,1,0,18417,15506,1340,2500,13006,1
202013,30SEP20,01APR20,31MAR21,657,Prosthetics,,,,,,,,1130,977,31,135,842,1
202013,30SEP20,01APR20,31MAR21,658,Orthotics,,,,,,,,21936,17678,1683,6212,11466,1
202013,30SEP20,01APR20,31MAR21,660,Art Therapy,,,,,,,,23,23,0,0,23,1
202013,30SEP20,01APR20,31MAR21,661,Music Therapy,,,,,,,,10,8,2,0,8,1
202013,30SEP20,01APR20,31MAR21,662,Optometry,3,2,0,3,2,3,0,7875,5629,725,1640,3989,1
202013,30SEP20,01APR20,31MAR21,663,Podiatric Surgery,89,83,4,85,79,89,1,2525,1651,204,603,1048,1
202013,30SEP20,01APR20,31MAR21,700,Learning Disability (previously MH),140,0,129,11,0,121,26,13833,12121,758,2908,9213,1
202013,30SEP20,01APR20,31MAR21,710,Adult Mental Illness,5575,18,5572,3,0,3861,3001,124046,95839,14932,12312,83527,1
202013,30SEP20,01APR20,31MAR21,711,Child & Adolescent Psychiatry,157,9,149,8,4,122,60,35479,30020,2971,4567,25453,1
202013,30SEP20,01APR20,31MAR21,712,Forensic Psychiatry,150,0,150,0,0,70,12,1638,1454,88,237,1217,1
202013,30SEP20,01APR20,31MAR21,713,Psychotherapy,19,16,0,19,16,19,0,4544,3476,306,370,3106,1
202013,30SEP20,01APR20,31MAR21,715,Old Age Psychiatry,1130,17,1130,0,0,812,530,25441,20282,910,3712,16570,1
202013,30SEP20,01APR20,31MAR21,720,Eating Disorders,5,0,5,0,0,5,1,989,825,45,75,750,1
202013,30SEP20,01APR20,31MAR21,721,Addiction Services,43,33,43,0,0,35,0,289,78,49,25,53,1
202013,30SEP20,01APR20,31MAR21,722,Liaison Psychiatry,3,1,3,0,0,3,3,1120,970,76,354,616,1
202013,30SEP20,01APR20,31MAR21,723,Psychiatric Intensive Care,40,0,40,0,0,19,3,,,,,,
202013,30SEP20,01APR20,31MAR21,724,Perinatal Psychiatry,12,0,12,0,0,9,2,413,297,55,33,264,1
202013,30SEP20,01APR20,31MAR21,725,Mental Health Recovery and Rehabilitation Service,6,0,6,0,0,3,1,379,229,48,44,185,1
202013,30SEP20,01APR20,31MAR21,727,Dementia Assessment Service,,,,,,,,235,222,10,22,200,1
202013,30SEP20,01APR20,31MAR21,800,Clinical Oncology (previously Radiotherapy),31240,27817,5542,25698,24412,30021,2153,258366,226399,4129,30039,196350,1
202013,30SEP20,01APR20,31MAR21,811,Interventional Radiology,5299,4974,1644,3655,3497,4344,57,6557,6107,238,3686,2421,1
202013,30SEP20,01APR20,31MAR21,812,Diagnostic Imaging,805,724,99,706,652,744,4,358616,339927,5059,219225,120701,1
202013,30SEP20,01APR20,31MAR21,822,Chemical Pathology,264,227,53,211,210,244,26,8786,5900,714,1304,4596,1
202013,30SEP20,01APR20,31MAR21,834,Medical Virology,,,,,,,,19418,17058,640,14114,2944,1
202013,30SEP20,01APR20,31MAR21,840,Audiology,1,1,1,0,0,1,1,115056,103631,5150,40638,62993,1
202013,30SEP20,01APR20,31MAR21,920,Diabetic Education Service,,,,,,,,216,206,5,100,106,1
202013,31AUG20,01APR20,31MAR21,&,Not Known,449,10,445,4,4,400,311,7825,6270,503,2226,4001,1
202013,31AUG20,01APR20,31MAR21,100,General Surgery,95138,61361,67864,27274,24871,83530,49275,171560,137326,7976,49655,87668,1
202013,31AUG20,01APR20,31MAR21,101,Urology,42597,33430,23713,18884,17392,38181,11099,245812,180958,12535,49600,131355,1
202013,31AUG20,01APR20,31MAR21,102,Transplantation Surgery,970,707,792,178,171,747,343,7283,5725,387,472,5253,1
202013,31AUG20,01APR20,31MAR21,103,Breast Surgery,3846,3653,1596,2250,2173,3774,94,122531,98599,5491,46366,52221,1
202013,31AUG20,01APR20,31MAR21,104,Colorectal Surgery,18477,15076,7890,10587,10146,16369,3546,74372,56886,3672,25156,31730,1
202013,31AUG20,01APR20,31MAR21,105,Hepatobiliary & Pancreatic Surgery,2399,1669,2132,267,241,1664,640,6896,5155,303,1235,3920,1
202013,31AUG20,01APR20,31MAR21,106,Upper Gastrointestinal Surgery,6759,5260,3554,3205,3043,5745,1625,15725,11975,1241,4850,7125,1
202013,31AUG20,01APR20,31MAR21,107,Vascular Surgery,6009,4701,4628,1381,1234,4860,1901,40835,29221,2408,11280,17941,1
202013,31AUG20,01APR20,31MAR21,108,Spinal Surgery Service,2512,2069,1834,678,644,2194,545,21565,16583,1101,5006,11577,1
202013,31AUG20,01APR20,31MAR21,110,Trauma & Orthopaedics,56485,45661,42110,14375,13584,50071,23275,502619,395082,32153,147682,247315,1
202013,31AUG20,01APR20,31MAR21,120,"Ear, Nose & Throat (ENT)",13177,10239,7939,5238,4925,12578,4707,198275,139177,13434,55350,83827,1
202013,31AUG20,01APR20,31MAR21,130,Ophthalmology,37833,35900,2391,35442,34214,37700,1138,574836,419334,35955,99135,319071,1
202013,31AUG20,01APR20,31MAR21,140,Oral Surgery,6372,5833,1386,4986,4734,6227,818,59233,43156,4814,17130,25000,1
202013,31AUG20,01APR20,31MAR21,141,Restorative Dentistry,331,318,13,318,311,328,7,13987,10314,752,2003,7772,1
202013,31AUG20,01APR20,31MAR21,142,Paediatric Dentistry,938,843,74,864,774,936,5,6819,4961,468,1640,3067,1
202013,31AUG20,01APR20,31MAR21,143,Orthodontics,24,21,3,21,19,23,2,48993,33164,2830,1428,31364,1
202013,31AUG20,01APR20,31MAR21,144,Maxillo Facial Surgery,5460,4612,2387,3073,2844,5288,1540,42881,31000,3252,10573,20425,1
202013,31AUG20,01APR20,31MAR21,145,Oral and Maxillfacial Surgery Service,,,,,,,,112,111,1,8,103,1
